"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-01","2009","01","01","","-19.7","","-25.4","","-22.6","","40.6","","0.0","","","M","","M","","M","27","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-02","2009","01","02","","-20.6","","-27.4","","-24.0","","42.0","","0.0","","0.0","","","M","0.6","","25","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-03","2009","01","03","","-15.3","","-21.6","","-18.5","","36.5","","0.0","","0.0","","","M","3.5","","27","","12","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-04","2009","01","04","","-15.6","","-23.9","","-19.8","","37.8","","0.0","","","M","","M","0.6","","38","","31","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-05","2009","01","05","","-23.3","","-28.5","","-25.9","","43.9","","0.0","","","M","","M","2.4","","25","","30","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-06","2009","01","06","","","M","-29.4","E","","M","","M","","M","","M","","M","","M","24","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-07","2009","01","07","","-19.2","E","","M","","M","","M","","M","","M","","M","","M","26","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-08","2009","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-09","2009","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2009-01-10","2009","01","10","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
