"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-01","2011","01","01","","-16.4","E","-21.0","E","-18.7","E","36.7","E","0.0","E","","M","","M","0.0","","31","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-02","2011","01","02","","-17.5","","-20.6","","-19.1","","37.1","","0.0","","","M","","M","0.0","","30","","34","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-03","2011","01","03","","-16.3","","-21.8","","-19.1","","37.1","","0.0","","","M","","M","0.0","","30","","30","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-04","2011","01","04","","-14.1","","-19.2","","-16.7","","34.7","","0.0","","","M","","M","","M","31","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-05","2011","01","05","","-18.4","","-22.5","","-20.5","","38.5","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-06","2011","01","06","","-16.8","","-22.0","","-19.4","","37.4","","0.0","","","M","","M","0.6","","30","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-07","2011","01","07","","-11.7","","-20.1","","-15.9","","33.9","","0.0","","","M","","M","","M","31","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-08","2011","01","08","","-11.1","","-15.1","","-13.1","","31.1","","0.0","","","M","","M","0.6","","45","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-09","2011","01","09","","-11.2","","-15.1","","-13.2","","31.2","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-10","2011","01","10","","-11.1","","-20.9","","-16.0","","34.0","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-11","2011","01","11","","-11.6","","-20.0","","-15.8","","33.8","","0.0","","","M","","M","","M","45","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-12","2011","01","12","","-14.0","","-19.8","","-16.9","","34.9","","0.0","","","M","","M","0.7","","44","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-13","2011","01","13","","-13.2","","-20.7","","-17.0","","35.0","","0.0","","0.0","","","M","1.3","","46","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-14","2011","01","14","","-16.6","","-26.4","","-21.5","","39.5","","0.0","","","M","","M","","M","46","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-15","2011","01","15","","-23.4","","-28.3","","-25.9","","43.9","","0.0","","","M","","M","0.9","","43","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-16","2011","01","16","","-18.2","","-28.7","","-23.5","","41.5","","0.0","","0.0","","","M","1.2","","43","","16","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-17","2011","01","17","","-20.4","","-30.6","","-25.5","","43.5","","0.0","","","M","","M","","M","44","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-18","2011","01","18","","-23.2","","-32.4","","-27.8","","45.8","","0.0","","0.0","","","M","0.7","","40","","17","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-19","2011","01","19","","-19.8","E","-27.3","E","-23.6","E","41.6","E","0.0","E","","M","","M","","M","42","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2011-01-20","2011","01","20","","-23.5","","-28.5","","-26.0","","44.0","","0.0","","","M","","M","0.0","","35","","33","","65",""
