"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-01","2010","01","01","","6.0","","1.3","","3.7","","14.3","","0.0","","","M","","M","44.6","","","","3","","65",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-02","2010","01","02","","7.5","","4.2","","5.9","","12.1","","0.0","","","M","","M","41.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-03","2010","01","03","","7.8","","3.3","","5.6","","12.4","","0.0","","","M","","M","0.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-04","2010","01","04","","7.0","","4.9","","6.0","","12.0","","0.0","","","M","","M","17.0","","","","4","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-05","2010","01","05","","9.2","","4.9","","7.1","","10.9","","0.0","","","M","","M","0.2","","","","27","","54",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-06","2010","01","06","","5.4","","1.4","","3.4","","14.6","","0.0","","","M","","M","0.2","","","","2","","59",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-07","2010","01","07","","4.6","","1.6","","3.1","","14.9","","0.0","","","M","","M","0.2","","","","4","","80",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-08","2010","01","08","","6.7","","2.4","","4.6","","13.4","","0.0","","","M","","M","15.8","","","","6","","67",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-09","2010","01","09","","9.8","","4.2","","7.0","","11.0","","0.0","","","M","","M","3.0","","","","5","","50",""
"-121.76","49.24","AGASSIZ RCS","1100119","2010-01-10","2010","01","10","","10.6","","5.3","","8.0","","10.0","","0.0","","","M","","M","1.0","","","","5","","56",""
