"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-01","2008","01","01","","-16.2","","-22.2","","-19.2","","37.2","","0.0","","","M","","M","","M","27","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-02","2008","01","02","","-12.2","","-23.5","","-17.9","","35.9","","0.0","","0.0","","","M","0.7","","24","","17","","87",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-03","2008","01","03","","-4.1","","-12.2","","-8.2","","26.2","","0.0","","","M","","M","","M","29","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-04","2008","01","04","","-4.9","","-12.7","","-8.8","","26.8","","0.0","","","M","","M","","M","27","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-05","2008","01","05","","-1.7","","-9.9","","-5.8","","23.8","","0.0","","","M","","M","0.0","","26","","16","","54",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-06","2008","01","06","","-1.0","","-5.4","","-3.2","","21.2","","0.0","","","M","","M","0.0","","29","","21","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-07","2008","01","07","","-1.2","","-10.5","","-5.9","","23.9","","0.0","","","M","","M","0.0","","29","","33","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-08","2008","01","08","","-10.5","","-14.4","","-12.5","","30.5","","0.0","","","M","","M","0.0","","26","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-09","2008","01","09","","-10.4","","-17.4","","-13.9","","31.9","","0.0","","","M","","M","0.7","","25","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-10","2008","01","10","","-12.9","","-19.3","","-16.1","","34.1","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-11","2008","01","11","","-10.3","","-16.0","","-13.2","","31.2","","0.0","","","M","","M","0.0","","26","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-12","2008","01","12","","-13.0","","-23.2","","-18.1","","36.1","","0.0","","","M","","M","0.7","","24","","2","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-13","2008","01","13","","-23.2","","-28.5","","-25.9","","43.9","","0.0","","","M","","M","0.7","","23","","1","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-14","2008","01","14","","-19.0","","-27.6","","-23.3","","41.3","","0.0","","","M","","M","0.0","","22","","16","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-15","2008","01","15","","-10.0","","-19.0","","-14.5","","32.5","","0.0","","","M","","M","","M","25","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-16","2008","01","16","","-13.1","","-23.2","","-18.2","","36.2","","0.0","","","M","","M","0.0","","23","","34","","72",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-17","2008","01","17","","-15.3","","-25.1","","-20.2","","38.2","","0.0","","","M","","M","0.6","","24","","34","","61",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-18","2008","01","18","","","M","-26.4","E","","M","","M","","M","","M","","M","","M","21","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-19","2008","01","19","","-23.8","","-27.4","","-25.6","","43.6","","0.0","","","M","","M","0.0","","21","","33","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-20","2008","01","20","","-23.5","","-27.4","","-25.5","","43.5","","0.0","","","M","","M","0.0","","21","","32","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-21","2008","01","21","","-17.2","","-27.5","","-22.4","","40.4","","0.0","","","M","","M","","M","21","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-22","2008","01","22","","-21.3","","-27.4","","-24.4","","42.4","","0.0","","","M","","M","0.0","","21","","32","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-23","2008","01","23","","-21.3","","-26.5","","-23.9","","41.9","","0.0","","","M","","M","0.0","","21","","31","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-24","2008","01","24","","-9.4","","-23.9","","-16.7","","34.7","","0.0","","","M","","M","","M","23","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-25","2008","01","25","","-13.9","","-20.1","","-17.0","","35.0","","0.0","","","M","","M","0.8","","24","","17","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-26","2008","01","26","","-10.4","","-18.5","","-14.5","","32.5","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-27","2008","01","27","","-7.6","","-14.7","","-11.2","","29.2","","0.0","","","M","","M","0.0","","25","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-28","2008","01","28","","-8.4","","-21.1","","-14.8","","32.8","","0.0","","","M","","M","1.3","","27","","33","","69",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-29","2008","01","29","","-20.4","","-27.5","","-24.0","","42.0","","0.0","","","M","","M","0.0","","21","","33","","69",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-30","2008","01","30","","-27.4","","-31.3","","-29.4","","47.4","","0.0","","","M","","M","","M","20","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-01-31","2008","01","31","","-20.0","","-32.5","","-26.3","","44.3","","0.0","","","M","","M","0.0","","20","","15","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-01","2008","02","01","","-16.9","","-25.4","","-21.2","","39.2","","0.0","","","M","","M","","M","24","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-02","2008","02","02","","-19.4","","-27.7","","-23.6","","41.6","","0.0","","0.0","","","M","0.6","","21","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-03","2008","02","03","","-17.3","","-27.8","","-22.6","","40.6","","0.0","","","M","","M","0.7","","23","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-04","2008","02","04","","-21.8","","-29.9","","-25.9","","43.9","","0.0","","","M","","M","0.0","","23","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-05","2008","02","05","","-16.3","","-31.2","","-23.8","","41.8","","0.0","","0.0","","","M","0.6","","21","","17","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-06","2008","02","06","","-7.3","","-17.6","","-12.5","","30.5","","0.0","","","M","","M","0.0","","24","","17","","69",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-07","2008","02","07","","-7.8","","-21.7","","-14.8","","32.8","","0.0","","","M","","M","0.7","","24","","31","","61",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-08","2008","02","08","","-17.9","","-24.6","","-21.3","","39.3","","0.0","","0.0","","","M","0.6","","22","","34","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-09","2008","02","09","","-20.5","","-29.5","","-25.0","","43.0","","0.0","","","M","","M","0.6","","21","","33","","80",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-10","2008","02","10","","-29.2","","-33.2","","-31.2","","49.2","","0.0","","","M","","M","0.7","","19","","34","","65",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-11","2008","02","11","","-20.4","","-31.2","","-25.8","","43.8","","0.0","","","M","","M","","M","19","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-12","2008","02","12","","-16.8","","-28.5","","-22.7","","40.7","","0.0","","","M","","M","0.6","","24","","34","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-13","2008","02","13","","-28.3","","-32.8","","-30.6","","48.6","","0.0","","","M","","M","","M","19","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-14","2008","02","14","","","M","-31.5","E","","M","","M","","M","","M","","M","","M","19","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-15","2008","02","15","","","M","-30.9","E","","M","","M","","M","","M","","M","","M","19","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-16","2008","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-17","2008","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-18","2008","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-19","2008","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-20","2008","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-21","2008","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-22","2008","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-23","2008","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-24","2008","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-25","2008","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-26","2008","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-27","2008","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-28","2008","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-02-29","2008","02","29","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-01","2008","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-02","2008","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-03","2008","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-04","2008","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-05","2008","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-06","2008","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-07","2008","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-08","2008","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-09","2008","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-10","2008","03","10","","","M","","M","","M","","M","","M","","M","","M","","M","27","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-11","2008","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-12","2008","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-13","2008","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-14","2008","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-15","2008","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-16","2008","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-17","2008","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-18","2008","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-19","2008","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-20","2008","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-21","2008","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-22","2008","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-23","2008","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-24","2008","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-25","2008","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-26","2008","03","26","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-27","2008","03","27","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-28","2008","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-29","2008","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-30","2008","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-03-31","2008","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-01","2008","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-02","2008","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-03","2008","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-04","2008","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-05","2008","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-06","2008","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-07","2008","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-08","2008","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-09","2008","04","09","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-10","2008","04","10","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-11","2008","04","11","","","M","","M","","M","","M","","M","","M","","M","","M","38","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-12","2008","04","12","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-13","2008","04","13","","3.2","E","","M","","M","","M","","M","","M","","M","","M","34","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-14","2008","04","14","","","M","0.2","E","","M","","M","","M","","M","","M","","M","36","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-15","2008","04","15","","4.5","E","0.6","E","2.6","E","15.4","E","0.0","E","","M","","M","","M","30","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-16","2008","04","16","","3.1","","-2.1","","0.5","","17.5","","0.0","","","M","","M","","M","25","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-17","2008","04","17","","","M","","M","","M","","M","","M","","M","","M","","M","19","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-18","2008","04","18","","5.9","","0.0","","3.0","","15.0","","0.0","","","M","","M","","M","16","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-19","2008","04","19","","7.3","","0.7","","4.0","","14.0","","0.0","","","M","","M","","M","13","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-20","2008","04","20","","9.0","E","0.2","E","4.6","E","13.4","E","0.0","E","","M","","M","","M","7","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-21","2008","04","21","","7.0","","-3.2","","1.9","","16.1","","0.0","","","M","","M","4.5","","4","","26","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-22","2008","04","22","","4.7","","-3.6","","0.6","","17.4","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-23","2008","04","23","","0.3","","-4.8","","-2.3","","20.3","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-24","2008","04","24","","","M","-4.2","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-25","2008","04","25","","-0.2","","-6.2","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","34","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-26","2008","04","26","","0.6","E","-5.7","E","-2.6","E","20.6","E","0.0","E","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-27","2008","04","27","","0.7","","-6.2","","-2.8","","20.8","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-28","2008","04","28","","0.6","","-6.6","","-3.0","","21.0","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-29","2008","04","29","","4.6","","-7.5","","-1.5","","19.5","","0.0","","","M","","M","","M","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-04-30","2008","04","30","","6.7","","-5.2","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","5","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2008-05-01","2008","05","01","","1.0","","-5.2","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","34","","33",""
