"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-01","2003","01","01","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-02","2003","01","02","","9.1","","4.3","","6.7","","11.3","","0.0","","","","","","","M","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-03","2003","01","03","","12.2","","5.4","","8.8","","9.2","","0.0","","","","","","3.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-04","2003","01","04","","7.8","","6.1","","7.0","","11.0","","0.0","","","","","","24.8","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-05","2003","01","05","","8.8","","4.0","","6.4","","11.6","","0.0","","","","","","1.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-06","2003","01","06","","11.1","","5.4","","8.3","","9.7","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-07","2003","01","07","","10.8","","2.6","","6.7","","11.3","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-08","2003","01","08","","14.6","","5.1","","9.9","","8.1","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-09","2003","01","09","","10.5","","5.9","","8.2","","9.8","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2003-01-10","2003","01","10","","6.1","","2.0","","4.1","","13.9","","0.0","","","","","","0.0","","","","","","",""
