"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-01","2000","01","01","","-20.6","","-27.7","","-24.2","","42.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-02","2000","01","02","","-21.0","","-27.0","","-24.0","","42.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-03","2000","01","03","","-20.3","","-22.8","","-21.6","","39.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-04","2000","01","04","","-20.4","","-24.5","","-22.5","","40.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-05","2000","01","05","","-18.7","","-23.2","","-21.0","","39.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-06","2000","01","06","","-19.7","","-24.3","","-22.0","","40.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-07","2000","01","07","","-8.4","","-22.0","","-15.2","","33.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-08","2000","01","08","","-8.4","","-19.9","","-14.2","","32.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-09","2000","01","09","","-2.2","","-14.3","","-8.3","","26.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-10","2000","01","10","","-4.1","","-21.3","","-12.7","","30.7","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-11","2000","01","11","","-21.3","","-28.2","","-24.8","","42.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-12","2000","01","12","","-21.7","","-30.1","","-25.9","","43.9","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-13","2000","01","13","","-18.8","","-25.1","","-22.0","","40.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-14","2000","01","14","","-17.4","","-22.8","","-20.1","","38.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-15","2000","01","15","","-20.5","","-28.8","","-24.7","","42.7","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-16","2000","01","16","","-16.4","","-30.0","","-23.2","","41.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-17","2000","01","17","","-9.4","","-18.2","","-13.8","","31.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-18","2000","01","18","","-16.2","","-28.4","","-22.3","","40.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-19","2000","01","19","","-27.6","","-32.6","","-30.1","","48.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-20","2000","01","20","","-27.6","","-31.7","","-29.7","","47.7","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-21","2000","01","21","","-20.8","","-31.8","","-26.3","","44.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-22","2000","01","22","","-19.9","","-25.7","","-22.8","","40.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-23","2000","01","23","","-9.9","","-27.2","","-18.6","","36.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-24","2000","01","24","","-9.7","","-21.0","","-15.4","","33.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-25","2000","01","25","","-12.7","","-23.9","","-18.3","","36.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-26","2000","01","26","","-13.1","","-19.9","","-16.5","","34.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-27","2000","01","27","","-8.0","","-16.4","","-12.2","","30.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-28","2000","01","28","","-4.6","","-10.2","","-7.4","","25.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-29","2000","01","29","","-7.3","","-13.1","","-10.2","","28.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-30","2000","01","30","","-2.4","","-11.4","","-6.9","","24.9","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-01-31","2000","01","31","","-3.2","","-14.3","","-8.8","","26.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-01","2000","02","01","","-7.6","","-15.2","","-11.4","","29.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-02","2000","02","02","","-5.4","","-7.6","","-6.5","","24.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-03","2000","02","03","","-7.1","","-14.7","","-10.9","","28.9","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-04","2000","02","04","","-4.7","","-16.0","","-10.4","","28.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-05","2000","02","05","","-10.5","","-17.0","","-13.8","","31.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-06","2000","02","06","","-7.4","","-18.2","","-12.8","","30.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-07","2000","02","07","","-8.2","","-21.8","","-15.0","","33.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-08","2000","02","08","","-2.1","","-20.0","","-11.1","","29.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-09","2000","02","09","","-20.0","","-24.9","","-22.5","","40.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-10","2000","02","10","","-18.1","","-25.0","","-21.6","","39.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-11","2000","02","11","","-13.4","","-21.4","","-17.4","","35.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-12","2000","02","12","","-19.3","","-29.4","","-24.4","","42.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-13","2000","02","13","","-21.2","","-31.4","","-26.3","","44.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-14","2000","02","14","","-11.2","","-21.7","","-16.5","","34.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-15","2000","02","15","","-14.1","","-25.5","","-19.8","","37.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-16","2000","02","16","","-22.4","","-27.5","","-25.0","","43.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-17","2000","02","17","","-14.8","","-27.8","","-21.3","","39.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-18","2000","02","18","","-11.2","","-19.2","","-15.2","","33.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-19","2000","02","19","","-9.6","","-19.5","","-14.6","","32.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-20","2000","02","20","","-6.1","","-14.2","","-10.2","","28.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-21","2000","02","21","","-3.4","","-11.3","","-7.4","","25.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-22","2000","02","22","","1.3","","-11.8","","-5.3","","23.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-23","2000","02","23","","1.3","","-12.0","","-5.4","","23.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-24","2000","02","24","","3.3","","-6.2","","-1.5","","19.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-25","2000","02","25","","1.8","","0.5","","1.2","","16.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-26","2000","02","26","","0.9","","-2.8","","-1.0","","19.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-27","2000","02","27","","-2.5","","-8.7","","-5.6","","23.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-28","2000","02","28","","0.9","","-7.9","","-3.5","","21.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-02-29","2000","02","29","","0.7","","-4.8","","-2.1","","20.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-01","2000","03","01","","-5.1","","-11.0","","-8.1","","26.1","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-02","2000","03","02","","1.9","","-5.3","","-1.7","","19.7","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-03","2000","03","03","","5.9","","-3.9","","1.0","","17.0","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-04","2000","03","04","","4.4","","-2.9","","0.8","","17.2","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-05","2000","03","05","","2.9","","-2.0","","0.5","","17.5","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-06","2000","03","06","","3.6","","-2.5","","0.6","","17.4","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-07","2000","03","07","","2.5","","-7.8","","-2.7","","20.7","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-08","2000","03","08","","-7.8","","-19.5","","-13.7","","31.7","","0.0","","","","","","","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2000-03-09","2000","03","09","","-13.1","","-20.1","","-16.6","","34.6","","0.0","","","","","","","","","M","","","",""
