"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-01","2007","01","01","","4.4","","1.6","","3.0","","15.0","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-02","2007","01","02","","13.0","","4.1","","8.6","","9.4","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-03","2007","01","03","","9.3","","4.7","","7.0","","11.0","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-04","2007","01","04","","6.8","","2.5","","4.7","","13.3","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-05","2007","01","05","","8.2","","0.2","","4.2","","13.8","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-06","2007","01","06","","8.7","","2.6","","5.7","","12.3","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-07","2007","01","07","","11.2","","2.0","","6.6","","11.4","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-08","2007","01","08","","8.1","","2.2","","5.2","","12.8","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-09","2007","01","09","","11.0","","0.1","","5.6","","12.4","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-10","2007","01","10","","2.6","","-2.6","","0.0","","18.0","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-11","2007","01","11","","-2.3","","-6.7","","-4.5","","22.5","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-12","2007","01","12","","-4.4","","-9.2","","-6.8","","24.8","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-13","2007","01","13","","-1.4","","-7.5","","-4.5","","22.5","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-14","2007","01","14","","2.0","","-5.7","","-1.9","","19.9","","0.0","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2007-01-15","2007","01","15","","4.0","","-4.1","","-0.1","","18.1","","0.0","","","","","","","","","","","","",""
