"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-01","2005","01","01","","0.5","","-1.4","","-0.5","","18.5","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-02","2005","01","02","","-0.7","","-4.4","","-2.6","","20.6","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-03","2005","01","03","","1.1","","-7.1","","-3.0","","21.0","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-04","2005","01","04","","2.4","","-2.6","","-0.1","","18.1","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-05","2005","01","05","","0.0","","-6.9","","-3.5","","21.5","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-06","2005","01","06","","1.9","","-9.6","","-3.9","","21.9","","0.0","","","","","","0.8","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-07","2005","01","07","","1.1","","-2.5","","-0.7","","18.7","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-08","2005","01","08","","-0.3","","-2.8","","-1.6","","19.6","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-09","2005","01","09","","-0.7","","-2.7","","-1.7","","19.7","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-10","2005","01","10","","-1.6","","-6.3","","-4.0","","22.0","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-11","2005","01","11","","-1.5","","-8.6","","-5.1","","23.1","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-12","2005","01","12","","6.2","","-1.6","","2.3","","15.7","","0.0","","","","","","6.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-13","2005","01","13","","-0.8","","-6.5","","-3.7","","21.7","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-14","2005","01","14","","-4.1","","-9.4","","-6.8","","24.8","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-15","2005","01","15","","-3.1","","-8.7","","-5.9","","23.9","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-16","2005","01","16","","-0.7","","-6.1","","-3.4","","21.4","","0.0","","","","","","3.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-17","2005","01","17","","4.4","","-2.1","","1.2","","16.8","","0.0","","","","","","60.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-18","2005","01","18","","5.9","","1.6","","3.8","","14.2","","0.0","","","","","","64.6","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-19","2005","01","19","","10.2","","3.8","","7.0","","11.0","","0.0","","","","","","26.2","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-20","2005","01","20","","10.0","","5.6","","7.8","","10.2","","0.0","","","","","","24.6","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-21","2005","01","21","","13.1","","4.9","","9.0","","9.0","","0.0","","","","","","1.6","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-22","2005","01","22","","11.1","","6.1","","8.6","","9.4","","0.0","","","","","","29.2","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-23","2005","01","23","","10.1","","5.1","","7.6","","10.4","","0.0","","","","","","2.2","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-24","2005","01","24","","12.6","","6.2","","9.4","","8.6","","0.0","","","","","","1.6","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-25","2005","01","25","","14.9","","7.6","","11.3","","6.7","","0.0","","","","","","0.0","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-26","2005","01","26","","11.0","","6.3","","8.7","","9.3","","0.0","","","","","","0.6","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2005-01-27","2005","01","27","","11.5","","3.3","","7.4","","10.6","","0.0","","","","","","0.0","","","","","","",""
