"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-01","2002","01","01","","-10.5","","-14.8","","-12.7","","30.7","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-02","2002","01","02","","-13.5","","-16.7","","-15.1","","33.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-03","2002","01","03","","-12.4","","-14.7","","-13.6","","31.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-04","2002","01","04","","-5.3","","-13.6","","-9.5","","27.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-05","2002","01","05","","-7.8","","-15.6","","-11.7","","29.7","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-06","2002","01","06","","-9.0","","-17.9","","-13.5","","31.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-07","2002","01","07","","-2.9","","-9.1","","-6.0","","24.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-08","2002","01","08","","2.8","","-5.9","","-1.6","","19.6","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-09","2002","01","09","","2.4","","-6.1","","-1.9","","19.9","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-10","2002","01","10","","-2.3","","-6.6","","-4.5","","22.5","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-11","2002","01","11","","-0.2","","-7.4","","-3.8","","21.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-12","2002","01","12","","-3.6","","-10.5","","-7.1","","25.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-13","2002","01","13","","-5.7","","-10.4","","-8.1","","26.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-14","2002","01","14","","-6.7","","-17.5","","-12.1","","30.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-15","2002","01","15","","-12.3","","-18.1","","-15.2","","33.2","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-16","2002","01","16","","-11.2","","-15.3","","-13.3","","31.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-17","2002","01","17","","-14.9","","-25.1","","-20.0","","38.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-18","2002","01","18","","-14.2","","-23.4","","-18.8","","36.8","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-19","2002","01","19","","-15.2","","-26.9","","-21.1","","39.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-20","2002","01","20","","-19.7","","-26.8","","-23.3","","41.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-21","2002","01","21","","-24.0","","-28.2","","-26.1","","44.1","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-22","2002","01","22","","-23.5","","-28.4","","-26.0","","44.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-23","2002","01","23","","-23.7","","-29.6","","-26.7","","44.7","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-24","2002","01","24","","-23.7","","-27.0","","-25.4","","43.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-25","2002","01","25","","-21.8","","-26.8","","-24.3","","42.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-26","2002","01","26","","-22.9","","-27.1","","-25.0","","43.0","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-27","2002","01","27","","-22.1","","-28.4","","-25.3","","43.3","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-28","2002","01","28","","-27.4","","-31.3","","-29.4","","47.4","","0.0","","","","","","","","","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2002-01-29","2002","01","29","","-22.7","","-31.4","","-27.1","","45.1","","0.0","","","","","","","","","","","","",""
