"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-01","2009","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-02","2009","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-03","2009","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-04","2009","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-05","2009","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-06","2009","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-07","2009","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-08","2009","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-09","2009","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-10","2009","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-11","2009","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-12","2009","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-13","2009","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-14","2009","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-15","2009","01","15","","","M","","M","","M","","M","","M","","M","","M","","M","","","1","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-16","2009","01","16","","9.5","","-13.9","","-2.2","","20.2","","0.0","","","M","","M","","M","","","5","","63",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-17","2009","01","17","","11.6","","5.5","","8.6","","9.4","","0.0","","","M","","M","","M","","","36","","54",""
"-121.76","49.24","AGASSIZ RCS","1100119","2009-01-18","2009","01","18","","12.7","","6.3","","9.5","","8.5","","0.0","","","M","","M","","M","","","5","","76",""
