"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-01","2019","01","01","","-17.8","","-27.2","","-22.5","","40.5","","0.0","","","","","","0.1","","24","","16","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-02","2019","01","02","","-7.1","","-18.0","","-12.6","","30.6","","0.0","","","","","","0.9","","24","","17","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-03","2019","01","03","","0.4","","-7.1","","-3.4","","21.4","","0.0","","","","","","2.0","","23","","27","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-04","2019","01","04","","-2.6","","-10.0","","-6.3","","24.3","","0.0","","","","","","0.0","","23","","26","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-05","2019","01","05","","-6.5","","-18.5","","-12.5","","30.5","","0.0","","","","","","0.3","","25","","35","","55",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-06","2019","01","06","","-6.9","","-17.8","","-12.4","","30.4","","0.0","","","","","","4.9","","25","","12","","51",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-07","2019","01","07","","-1.9","","-8.2","","-5.0","","23.0","","0.0","","","","","","3.7","","25","","15","","67",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-08","2019","01","08","","-8.2","","-17.5","","-12.8","","30.8","","0.0","","","","","","1.3","","27","","32","","58",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-09","2019","01","09","","-16.9","","-22.5","","-19.7","","37.7","","0.0","","","","","","0.1","","39","","34","","47",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-10","2019","01","10","","-12.3","","-17.5","","-14.9","","32.9","","0.0","","","","","","6.3","","39","","12","","31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-11","2019","01","11","","-12.4","","-22.0","","-17.2","","35.2","","0.0","","","","","","0.0","","46","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-12","2019","01","12","","-7.5","","-22.8","","-15.2","","33.2","","0.0","","","","","","1.2","","45","","17","","55",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-13","2019","01","13","","-6.9","","-9.7","","-8.3","","26.3","","0.0","","","","","","0.6","","37","","36","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-14","2019","01","14","","-7.6","","-18.7","","-13.1","","31.1","","0.0","","","","","","5.8","","36","","18","","45",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-15","2019","01","15","","-6.0","","-29.4","","-17.7","","35.7","","0.0","","","","","","2.7","","60","","35","","71",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-16","2019","01","16","","","M","","M","","M","","M","","M","","","","","","M","49","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-17","2019","01","17","","-22.5","","-30.5","","-26.5","","44.5","","0.0","","","","","","0.1","","48","","32","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-18","2019","01","18","","-27.7","","-34.1","","-30.9","","48.9","","0.0","","","","","","0.0","","48","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-19","2019","01","19","","-28.6","","-35.4","","-32.0","","50.0","","0.0","","","","","","0.0","","48","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-20","2019","01","20","","-25.8","","-36.2","","-31.0","","49.0","","0.0","","","","","","0.0","","47","","17","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-21","2019","01","21","","-12.4","","-25.8","","-19.1","","37.1","","0.0","","","","","","1.2","","47","","17","","57",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-22","2019","01","22","","","M","","M","","M","","M","","M","","","","","","M","46","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-23","2019","01","23","","","M","","M","","M","","M","","M","","","","","","M","50","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-24","2019","01","24","","-26.8","","-33.7","","-30.2","","48.2","","0.0","","","","","","0.0","","50","","33","","38",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-25","2019","01","25","","-27.4","","-35.4","","-31.4","","49.4","","0.0","","","","","","0.0","","50","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-26","2019","01","26","","-28.5","","-36.8","","-32.7","","50.7","","0.0","","","","","","0.0","","50","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-27","2019","01","27","","-20.3","","-33.9","","-27.1","","45.1","","0.0","","","","","","3.5","","50","","15","","53",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-28","2019","01","28","","-20.2","","-33.4","","-26.8","","44.8","","0.0","","","","","","0.8","","48","","33","","57",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-29","2019","01","29","","-33.3","","-37.0","","-35.2","","53.2","","0.0","","","","","","0.0","","47","","35","","36",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-30","2019","01","30","","","M","","M","","M","","M","","M","","","","","","M","46","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-01-31","2019","01","31","","-21.6","","-36.1","","-28.9","","46.9","","0.0","","","","","","1.0","","46","","18","","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-01","2019","02","01","","-18.0","","-23.4","","-20.7","","38.7","","0.0","","","","","","0.8","","46","","18","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-02","2019","02","02","","-23.0","","-25.8","","-24.4","","42.4","","0.0","","","","","","3.8","","49","","7","","36",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-03","2019","02","03","","-24.0","","-30.5","","-27.2","","45.2","","0.0","","","","","","0.1","","63","","35","","40",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-04","2019","02","04","","-28.2","","-33.1","","-30.6","","48.6","","0.0","","","","","","0.0","","60","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-05","2019","02","05","","-21.8","","-30.0","","-25.9","","43.9","","0.0","","","","","","0.7","","60","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-06","2019","02","06","","-24.1","","-35.3","","-29.7","","47.7","","0.0","","","","","","0.0","","60","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2019-02-07","2019","02","07","","-22.5","","-35.3","","-28.9","","46.9","","0.0","","","","","","0.0","","60","","","","",""
