"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-01","2018","01","01","","-0.4","","-4.4","","-2.4","","20.4","","0.0","","","M","","M","3.8","","37","","4","","78",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-02","2018","01","02","","2.5","","-2.0","","0.3","","17.7","","0.0","","","M","","M","6.8","","34","","4","","74",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-03","2018","01","03","","5.4","","-0.3","","2.6","","15.4","","0.0","","","M","","M","5.3","","33","","4","","72",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-04","2018","01","04","","4.6","","2.3","","3.5","","14.5","","0.0","","","M","","M","4.4","","32","","5","","69",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-05","2018","01","05","","5.2","","1.5","","3.4","","14.6","","0.0","","","M","","M","3.7","","29","","4","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-06","2018","01","06","","5.4","","1.2","","3.3","","14.7","","0.0","","","M","","M","9.8","","23","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-07","2018","01","07","","3.0","","0.8","","1.9","","16.1","","0.0","","","M","","M","7.4","","19","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-08","2018","01","08","","6.2","","0.9","","3.6","","14.4","","0.0","","","M","","M","6.0","","18","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-09","2018","01","09","","6.3","","1.6","","4.0","","14.0","","0.0","","","M","","M","15.3","","16","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-10","2018","01","10","","6.4","","1.4","","3.9","","14.1","","0.0","","","M","","M","7.5","","12","","5","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-11","2018","01","11","","3.5","","-1.5","","1.0","","17.0","","0.0","","","M","","M","3.7","","11","","4","","61",""
"-121.76","49.24","AGASSIZ RCS","1100119","2018-01-12","2018","01","12","","0.2","","-2.2","","-1.0","","19.0","","0.0","","","M","","M","10.7","","10","","5","","61",""
