"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-01","2013","01","01","","-13.8","","-22.0","","-17.9","","35.9","","0.0","","","M","","M","0.8","","44","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-02","2013","01","02","","-13.8","","-21.6","","-17.7","","35.7","","0.0","","","M","","M","5.6","","47","","36","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-03","2013","01","03","","-3.2","","-16.3","","-9.8","","27.8","","0.0","","","M","","M","4.7","","45","","20","","61",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-04","2013","01","04","","-3.2","","-21.3","","-12.3","","30.3","","0.0","","","M","","M","1.2","","44","","33","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-05","2013","01","05","","-15.1","","-23.1","","-19.1","","37.1","","0.0","","","M","","M","2.4","","45","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-06","2013","01","06","","-8.0","","-15.9","","-12.0","","30.0","","0.0","","","M","","M","0.2","","45","","16","","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-07","2013","01","07","","-6.4","","-12.8","","-9.6","","27.6","","0.0","","","M","","M","3.1","","46","","32","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-08","2013","01","08","","-3.4","","-10.8","","-7.1","","25.1","","0.0","","","M","","M","3.4","","46","","33","","57",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-09","2013","01","09","","-5.7","","-18.2","","-12.0","","30.0","","0.0","","","M","","M","5.5","","46","","33","","65",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-10","2013","01","10","","-6.9","","-12.3","","-9.6","","27.6","","0.0","","","M","","M","0.3","","46","","2","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-11","2013","01","11","","-12.2","","-25.1","","-18.7","","36.7","","0.0","","","M","","M","6.1","","71","","2","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-12","2013","01","12","","-25.1","","-29.0","","-27.1","","45.1","","0.0","","","M","","M","5.8","","69","","36","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-13","2013","01","13","","-19.6","","-26.4","","-23.0","","41.0","","0.0","","","M","","M","5.5","","69","","32","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-14","2013","01","14","","-23.8","","-30.1","","-27.0","","45.0","","0.0","","","M","","M","6.4","","69","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-15","2013","01","15","","-11.1","","-26.0","","-18.6","","36.6","","0.0","","","M","","M","1.6","","68","","36","","59",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-16","2013","01","16","","-20.6","","-31.8","","-26.2","","44.2","","0.0","","","M","","M","5.8","","68","","35","","52",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-17","2013","01","17","","-23.8","","-29.6","","-26.7","","44.7","","0.0","","","M","","M","","M","68","","31","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-18","2013","01","18","","-20.1","","-28.9","","-24.5","","42.5","","0.0","","","M","","M","1.2","","67","","7","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-19","2013","01","19","","-20.7","","-28.2","","-24.5","","42.5","","0.0","","","M","","M","9.0","","68","","3","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-20","2013","01","20","","-23.0","","-29.1","","-26.1","","44.1","","0.0","","","M","","M","7.4","","67","","31","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-21","2013","01","21","","-26.9","","-29.0","","-28.0","","46.0","","0.0","","","M","","M","7.6","","68","","31","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-22","2013","01","22","","-18.4","","-28.7","","-23.6","","41.6","","0.0","","","M","","M","7.3","","66","","24","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-23","2013","01","23","","-24.3","","-32.8","","-28.6","","46.6","","0.0","","","M","","M","6.5","","66","","35","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-24","2013","01","24","","-22.7","","-33.5","","-28.1","","46.1","","0.0","","","M","","M","4.6","","66","","13","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-25","2013","01","25","","-24.2","","-30.1","","-27.2","","45.2","","0.0","","","M","","M","9.7","","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-26","2013","01","26","","-15.8","","-25.9","","-20.9","","38.9","","0.0","","","M","","M","9.6","","68","","17","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-27","2013","01","27","","-10.6","","-17.0","","-13.8","","31.8","","0.0","","","M","","M","1.7","","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-28","2013","01","28","","-7.0","","-11.9","","-9.5","","27.5","","0.0","","","M","","M","4.0","","71","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-29","2013","01","29","","-11.9","","-24.0","","-18.0","","36.0","","0.0","","","M","","M","7.4","","69","","34","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-30","2013","01","30","","-14.9","","-23.7","","-19.3","","37.3","","0.0","","","M","","M","","M","68","","34","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-01-31","2013","01","31","","-23.7","","-30.7","","-27.2","","45.2","","0.0","","","M","","M","9.1","","68","","33","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-01","2013","02","01","","-26.7","","-33.7","","-30.2","","48.2","","0.0","","","M","","M","","M","67","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-02","2013","02","02","","-18.7","","-31.4","","-25.1","","43.1","","0.0","","","M","","M","1.1","","67","","31","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-03","2013","02","03","","-22.9","","-29.2","","-26.1","","44.1","","0.0","","","M","","M","5.7","","68","","33","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-04","2013","02","04","","-22.2","","-31.2","","-26.7","","44.7","","0.0","","","M","","M","7.6","","67","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-05","2013","02","05","","-23.2","","-32.4","","-27.8","","45.8","","0.0","","","M","","M","","M","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-06","2013","02","06","","-22.2","","-29.9","","-26.1","","44.1","","0.0","","","M","","M","6.2","","67","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-07","2013","02","07","","-12.3","","-31.5","","-21.9","","39.9","","0.0","","","M","","M","","M","67","","17","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-08","2013","02","08","","-8.1","","-12.8","","-10.5","","28.5","","0.0","","","M","","M","0.5","","67","","18","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-09","2013","02","09","","-5.7","","-8.1","","-6.9","","24.9","","0.0","","","M","","M","0.4","","67","","16","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-10","2013","02","10","","-5.7","","-13.7","","-9.7","","27.7","","0.0","","","M","","M","","M","67","","3","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-11","2013","02","11","","-8.3","","-17.3","","-12.8","","30.8","","0.0","","","M","","M","3.9","","67","","19","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-12","2013","02","12","","-0.4","","-12.7","","-6.6","","24.6","","0.0","","","M","","M","0.5","","67","","31","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-13","2013","02","13","","-1.8","","-21.3","","-11.6","","29.6","","0.0","","","M","","M","","M","67","","32","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-14","2013","02","14","","-15.4","","-19.8","","-17.6","","35.6","","0.0","","","M","","M","7.3","","67","","32","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-15","2013","02","15","","-12.9","","-21.5","","-17.2","","35.2","","0.0","","","M","","M","","M","67","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-16","2013","02","16","","-8.7","","-21.9","","-15.3","","33.3","","0.0","","","M","","M","3.3","","67","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-17","2013","02","17","","-6.9","","-14.9","","-10.9","","28.9","","0.0","","","M","","M","6.2","","67","","2","","61",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-18","2013","02","18","","-14.9","","-28.9","","-21.9","","39.9","","0.0","","","M","","M","","M","74","","2","","63",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-19","2013","02","19","","-24.9","","-33.1","","-29.0","","47.0","","0.0","","","M","","M","","M","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-20","2013","02","20","","-16.1","","-30.5","E","-23.3","E","41.3","E","0.0","E","","M","","M","","M","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-21","2013","02","21","","-10.2","","-16.3","","-13.3","","31.3","","0.0","","","M","","M","4.8","","68","","15","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-22","2013","02","22","","-9.9","","-17.6","","-13.8","","31.8","","0.0","","","M","","M","","M","69","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-23","2013","02","23","","-7.2","","-19.9","","-13.6","","31.6","","0.0","","","M","","M","","M","69","","16","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-24","2013","02","24","","-7.0","","-16.4","","-11.7","","29.7","","0.0","","","M","","M","2.4","","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-25","2013","02","25","","-4.4","","-17.9","","-11.2","","29.2","","0.0","","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-26","2013","02","26","","-2.9","","-15.8","","-9.4","","27.4","","0.0","","","M","","M","0.2","","68","","2","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-27","2013","02","27","","-6.3","","-19.7","","-13.0","","31.0","","0.0","","","M","","M","","M","68","","1","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-02-28","2013","02","28","","-7.7","","-23.9","","-15.8","","33.8","","0.0","","","M","","M","","M","68","","8","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-01","2013","03","01","","-7.7","","-20.7","","-14.2","","32.2","","0.0","","","M","","M","","M","69","","16","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-02","2013","03","02","","-6.9","","-11.4","","-9.2","","27.2","","0.0","","","M","","M","4.7","","68","","15","","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-03","2013","03","03","","-3.2","","-7.2","","-5.2","","23.2","","0.0","","","M","","M","0.4","","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-04","2013","03","04","","-5.2","","-10.1","","-7.7","","25.7","","0.0","","","M","","M","","M","69","","4","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-05","2013","03","05","","-9.4","","-19.0","","-14.2","","32.2","","0.0","","","M","","M","","M","69","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-06","2013","03","06","","-6.3","","-21.7","","-14.0","","32.0","","0.0","","","M","","M","","M","69","","18","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-07","2013","03","07","","-4.2","","-21.0","","-12.6","","30.6","","0.0","","","M","","M","4.7","","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-08","2013","03","08","","-4.3","","-15.1","","-9.7","","27.7","","0.0","","","M","","M","","M","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-09","2013","03","09","","-4.3","","-16.5","","-10.4","","28.4","","0.0","","","M","","M","3.0","","68","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-10","2013","03","10","","-13.9","","-26.4","","-20.2","","38.2","","0.0","","","M","","M","","M","70","","35","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-11","2013","03","11","","-5.4","","-18.7","","-12.1","","30.1","","0.0","","","M","","M","3.6","","70","","17","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-12","2013","03","12","","-7.3","","-21.4","","-14.4","","32.4","","0.0","","","M","","M","7.3","","69","","35","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-13","2013","03","13","","-6.7","","-22.6","","-14.7","","32.7","","0.0","","","M","","M","","M","66","","17","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-14","2013","03","14","","-8.3","E","-11.4","E","-9.9","E","27.9","E","0.0","E","","M","","M","4.4","","66","","","M","","M"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-15","2013","03","15","","-18.0","","-27.4","","-22.7","","40.7","","0.0","","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-16","2013","03","16","","-18.4","","-23.4","","-20.9","","38.9","","0.0","","","M","","M","","M","66","","33","","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-17","2013","03","17","","-14.0","","-26.0","","-20.0","","38.0","","0.0","","","M","","M","4.0","","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-18","2013","03","18","","-13.2","","-23.2","","-18.2","","36.2","","0.0","","","M","","M","1.0","","66","","34","","50",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-19","2013","03","19","","-13.4","","-26.7","","-20.1","","38.1","","0.0","","","M","","M","","M","66","","33","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-20","2013","03","20","","-13.5","","-25.3","","-19.4","","37.4","","0.0","","","M","","M","","M","66","","32","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-21","2013","03","21","","-10.5","","-22.6","","-16.6","","34.6","","0.0","","","M","","M","","M","66","","8","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-22","2013","03","22","","-7.0","","-22.5","","-14.8","","32.8","","0.0","","","M","","M","","M","66","","4","","33",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-23","2013","03","23","","-7.8","","-20.1","","-14.0","","32.0","","0.0","","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-24","2013","03","24","","-5.4","E","-19.9","E","-12.7","E","30.7","E","0.0","E","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-25","2013","03","25","","-4.8","","-15.4","","-10.1","","28.1","","0.0","","","M","","M","1.0","","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-26","2013","03","26","","-4.1","","-15.7","","-9.9","","27.9","","0.0","","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-27","2013","03","27","","-2.4","","-18.5","","-10.5","","28.5","","0.0","","","M","","M","","M","66","","16","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-28","2013","03","28","","-0.5","","-18.6","","-9.6","","27.6","","0.0","","","M","","M","","M","66","","18","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-29","2013","03","29","","1.8","","-13.4","","-5.8","","23.8","","0.0","","","M","","M","","M","66","","18","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-30","2013","03","30","","-0.7","","-10.3","","-5.5","","23.5","","0.0","","","M","","M","","M","66","","34","","43",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-03-31","2013","03","31","","-8.9","","-16.5","","-12.7","","30.7","","0.0","","","M","","M","6.6","","66","","35","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-01","2013","04","01","","-9.1","","-20.4","","-14.8","","32.8","","0.0","","","M","","M","","M","65","","31","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-02","2013","04","02","","-7.2","","-22.2","","-14.7","","32.7","","0.0","","","M","","M","","M","65","","18","","41",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-03","2013","04","03","","2.0","","-11.7","","-4.9","","22.9","","0.0","","","M","","M","2.6","","65","","35","","61",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-04","2013","04","04","","-7.9","","-15.3","","-11.6","","29.6","","0.0","","","M","","M","3.8","","65","","34","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-05","2013","04","05","","-2.5","","-18.8","","-10.7","","28.7","","0.0","","","M","","M","","M","65","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-06","2013","04","06","","-2.0","","-15.4","","-8.7","","26.7","","0.0","","","M","","M","","M","65","","34","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-07","2013","04","07","","-10.3","","-20.0","","-15.2","","33.2","","0.0","","","M","","M","","M","66","","33","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-08","2013","04","08","","-10.2","","-18.3","","-14.3","","32.3","","0.0","","","M","","M","","M","66","","32","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-09","2013","04","09","","-4.6","","-16.5","","-10.6","","28.6","","0.0","","","M","","M","","M","65","","28","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-10","2013","04","10","","2.4","","-16.6","","-7.1","","25.1","","0.0","","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-11","2013","04","11","","2.6","","-12.7","","-5.1","","23.1","","0.0","","","M","","M","","M","66","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2013-04-12","2013","04","12","","2.5","","-10.4","","-4.0","","22.0","","0.0","","","M","","M","","M","65","","","","<31",""
