"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-01","2008","01","01","","6.0","","2.4","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","2","","63",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-02","2008","01","02","","6.2","","1.3","","3.8","","14.2","","0.0","","","M","","M","13.8","","","","5","","65",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-03","2008","01","03","","6.0","","2.4","","4.2","","13.8","","0.0","","","M","","M","5.2","","","","5","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-04","2008","01","04","","7.5","","3.0","","5.3","","12.7","","0.0","","","M","","M","3.4","","","","4","","56",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-05","2008","01","05","","8.1","","2.5","","5.3","","12.7","","0.0","","","M","","M","0.6","","","","4","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-06","2008","01","06","","4.4","","-0.6","","1.9","","16.1","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-07","2008","01","07","","4.6","","-0.4","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","5","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-08","2008","01","08","","2.6","","0.5","","1.6","","16.4","","0.0","","","M","","M","5.8","","","","3","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-09","2008","01","09","","4.8","","0.4","","2.6","","15.4","","0.0","","","M","","M","6.2","","","","6","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2008-01-10","2008","01","10","","4.0","","0.0","","2.0","","16.0","","0.0","","","M","","M","51.6","","","","3","","35",""
