"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-01","2016","01","01","","-4.7","","-8.5","","-6.6","","24.6","","0.0","","","M","","M","0.0","","","","32","","48",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-02","2016","01","02","","-1.9","","-6.3","","-4.1","","22.1","","0.0","","","M","","M","0.0","","","","35","","57",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-03","2016","01","03","","-3.3","","-9.4","","-6.4","","24.4","","0.0","","","M","","M","0.0","","","","32","","39",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-04","2016","01","04","","-3.6","","-9.3","","-6.5","","24.5","","0.0","","","M","","M","0.0","","","","17","","56",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-05","2016","01","05","","-4.8","","-10.6","","-7.7","","25.7","","0.0","","","M","","M","0.0","","","","31","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-06","2016","01","06","","-7.6","","-14.8","","-11.2","","29.2","","0.0","","","M","","M","0.0","","","","35","","32",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-07","2016","01","07","","-12.0","","-16.3","","-14.2","","32.2","","0.0","","","M","","M","2.2","","","","1","","37",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-08","2016","01","08","","-16.3","","-23.9","","-20.1","","38.1","","0.0","","","M","","M","0.0","","","","35","","44",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-09","2016","01","09","","-21.4","","-25.6","","-23.5","","41.5","","0.0","","","M","","M","3.3","","","","32","","35",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-10","2016","01","10","","-20.4","","-24.0","","-22.2","","40.2","","0.0","","","M","","M","3.4","","","","","","<31",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-11","2016","01","11","","-20.6","","-22.6","","-21.6","","39.6","","0.0","","","M","","M","0.0","","","","32","","46",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2016-01-12","2016","01","12","","-17.6","","-22.0","","-19.8","","37.8","","0.0","","","M","","M","0.0","","","","32","","43",""
