"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-01","2006","01","01","","-4.2","","-7.2","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-02","2006","01","02","","-3.7","","-12.2","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-03","2006","01","03","","-1.6","","-3.7","","-2.7","","20.7","","0.0","","0.0","","0.7","","0.7","","39","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-04","2006","01","04","","-2.4","","-4.0","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-05","2006","01","05","","-3.6","","-5.2","","-4.4","","22.4","","0.0","","0.0","","0.6","","0.6","","38","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-06","2006","01","06","","-4.0","","-5.6","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-07","2006","01","07","","-3.5","","-5.3","","-4.4","","22.4","","0.0","","0.0","","1.0","","0.6","","38","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-08","2006","01","08","","-5.0","","-20.5","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-09","2006","01","09","","-3.7","","-21.5","","-12.6","","30.6","","0.0","","0.0","","2.0","","0.0","T","37","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-10","2006","01","10","","-3.2","","-11.2","","-7.2","","25.2","","0.0","","0.0","","1.0","","0.0","T","36","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-11","2006","01","11","","-3.7","","-14.2","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-12","2006","01","12","","-11.0","","-18.6","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-13","2006","01","13","","-8.4","","-13.8","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-14","2006","01","14","","-10.4","","-14.4","","-12.4","","30.4","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-15","2006","01","15","","-4.0","","-12.7","","-8.4","","26.4","","0.0","","0.0","","10.0","","10.0","","35","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-16","2006","01","16","","-7.8","","-14.2","","-11.0","","29.0","","0.0","","0.0","","7.2","","7.2","","45","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-17","2006","01","17","","-12.7","","-20.2","","-16.5","","34.5","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-18","2006","01","18","","-20.0","","-26.3","","-23.2","","41.2","","0.0","","0.0","","5.0","","5.0","","34","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-19","2006","01","19","","-7.9","","-22.7","","-15.3","","33.3","","0.0","","0.0","","2.0","","0.7","","39","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-20","2006","01","20","","-16.3","","-29.6","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-21","2006","01","21","","-25.6","","-32.1","","-28.9","","46.9","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-22","2006","01","22","","-10.7","","-33.0","","-21.9","","39.9","","0.0","","0.0","","4.0","","4.0","","31","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-23","2006","01","23","","-7.1","","-14.4","","-10.8","","28.8","","0.0","","0.0","","2.0","","2.0","","37","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-24","2006","01","24","","-2.3","","-18.3","","-10.3","","28.3","","0.0","","0.0","","5.0","","5.0","","39","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-25","2006","01","25","","-6.8","","-19.9","","-13.4","","31.4","","0.0","","0.0","","3.0","","3.0","","44","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-26","2006","01","26","","-2.6","","-11.4","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-27","2006","01","27","","-6.4","","-21.3","","-13.9","","31.9","","0.0","","0.0","","0.0","","0.0","","52","","","","",""
"-97.62","52.82","GEORGE ISLAND (AUT)","5030984","2006-01-28","2006","01","28","","-11.6","","-25.0","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
